id,start_node,end_node,oneway,distance,road_type,max_speed,average_speed,time,congestion,risk,street_name,geometry
595,411920646,4593918580,False,49.96545560174517,residential,48.81818181818182,36.61363636363637,3.6846034298493646,1.2282011432831204,0.3,Hẻm TK26,"[[106.68894, 10.759512], [106.68863, 10.759182]]"
596,411920646,13086336666,False,131.4346636040845,residential,50.0,37.5,9.463295779494084,3.154431926498029,0.3,Hẻm 391 Đường Trần Hưng Ðạo,"[[106.68894, 10.759512], [106.689039, 10.759428], [106.689259, 10.75924], [106.689482, 10.758981], [106.689633, 10.758848], [106.689812, 10.758702]]"
597,411920646,6760665401,False,79.54030911430758,residential,50.0,37.5,5.7269022562301455,1.9089674187433816,0.3,Hẻm 391 Đường Trần Hưng Ðạo,"[[106.68894, 10.759512], [106.68846, 10.759915], [106.688387, 10.759978]]"
598,4603846874,4593918580,False,68.51793788081831,residential,50.0,37.5,4.933291527418918,1.6444305091396396,0.3,Hẻm 393 Trần Hưng Ðạo,"[[106.688177, 10.759609], [106.68863, 10.759182]]"
599,411918911,10973319772,False,57.30476866397666,residential,48.81818181818182,36.61363636363637,4.225826516002748,1.4086088386675826,0.3,Đường Cây Điệp,"[[106.699123, 10.787978], [106.698733, 10.788322]]"
600,411918911,411918912,True,232.26270288630369,secondary,60.0,36.0,13.93576217317822,9.290508115452148,0.6,Nguyễn Đình Chiểu,"[[106.699123, 10.787978], [106.699073, 10.787926], [106.698905, 10.78775], [106.698881, 10.787724], [106.698875, 10.787717], [106.698868, 10.787709], [106.698858, 10.787699], [106.698842, 10.787683], [106.698826, 10.787666], [106.698814, 10.787653], [106.698583, 10.78741], [106.698564, 10.78739], [106.69849, 10.787313], [106.698353, 10.787169], [106.69834, 10.787155], [106.698252, 10.787064], [106.698153, 10.78696], [106.698024, 10.78683], [106.697672, 10.786451]]"
601,10973319772,411918911,False,57.30476866397666,residential,48.81818181818182,36.61363636363637,4.225826516002748,1.4086088386675826,0.3,Đường Cây Điệp,"[[106.698733, 10.788322], [106.699123, 10.787978]]"
602,10973319772,10973319773,False,28.764160896269782,residential,48.81818181818182,36.61363636363637,2.121155999054532,0.7070519996848432,0.3,,"[[106.698733, 10.788322], [106.698913, 10.788512]]"
603,10973319772,411918913,False,100.81513518238728,residential,48.81818181818182,36.61363636363637,7.434412203393922,2.478137401131306,0.3,Đường Cây Điệp,"[[106.698733, 10.788322], [106.698101, 10.788895], [106.698043, 10.788919]]"
604,411918912,411926538,True,131.52579581948325,secondary,60.0,36.0,7.891547749168994,5.261031832779331,0.6,Nguyễn Đình Chiểu,"[[106.697672, 10.786451], [106.69685, 10.785587]]"
605,411918912,411925936,True,150.52643777526646,tertiary,60.0,39.0,9.031586266515989,4.863161835816301,0.5,Mạc Đĩnh Chi,"[[106.697672, 10.786451], [106.698104, 10.786054], [106.698223, 10.785935], [106.698273, 10.785897], [106.698337, 10.785845], [106.698439, 10.785744], [106.698668, 10.785517]]"
606,10973319773,10973319772,False,28.764160896269782,residential,48.81818181818182,36.61363636363637,2.121155999054532,0.7070519996848432,0.3,,"[[106.698913, 10.788512], [106.698733, 10.788322]]"
607,411918913,10973319772,False,100.81513518238728,residential,48.81818181818182,36.61363636363637,7.434412203393922,2.478137401131306,0.3,Đường Cây Điệp,"[[106.698043, 10.788919], [106.698101, 10.788895], [106.698733, 10.788322]]"
608,411918913,411918916,False,79.34156818470738,residential,48.81818181818182,36.61363636363637,5.85088659239183,1.9502955307972751,0.3,Đường Cây Điệp,"[[106.698043, 10.788919], [106.697993, 10.788937], [106.697547, 10.789349], [106.697523, 10.789404]]"
609,411918913,411926704,False,78.82911199673386,residential,48.81818181818182,36.61363636363637,5.813096527133446,1.9376988423778148,0.3,Nguyễn Văn Thủ,"[[106.698043, 10.788919], [106.698506, 10.789402], [106.698538, 10.789435]]"
610,411918913,411925988,False,51.546997755837126,residential,48.81818181818182,36.61363636363637,3.8012311194248607,1.267077039808286,0.3,Nguyễn Văn Thủ,"[[106.698043, 10.788919], [106.697807, 10.788662], [106.697727, 10.788575]]"
611,411926538,411926457,True,158.788443253749,tertiary,60.0,39.0,9.52730659522494,5.130088166659583,0.5,Phùng Khắc Khoan,"[[106.69685, 10.785587], [106.695792, 10.786565]]"
612,411926538,6747228549,True,132.01102253074993,secondary,60.0,36.0,7.920661351844995,5.280440901229998,0.6,Nguyễn Đình Chiểu,"[[106.69685, 10.785587], [106.696366, 10.785081], [106.696032, 10.784713]]"
613,411925936,411925987,True,152.47387442840653,tertiary,60.0,39.0,9.148432465704392,4.926079019994672,0.5,Mạc Đĩnh Chi,"[[106.698668, 10.785517], [106.698842, 10.785356], [106.699163, 10.785059], [106.699356, 10.784876], [106.699677, 10.78457]]"
614,411925936,14068910951,False,41.47603417622946,tertiary,50.0,32.5,2.986274460688521,1.6079939403707426,0.5,Trần Cao Vân,"[[106.698668, 10.785517], [106.69841, 10.785243]]"
615,411926457,5772019375,False,39.25322678460677,tertiary,52.66233766233766,34.23051948051948,2.683352519036497,1.4448821256350368,0.5,Nguyễn Văn Thủ,"[[106.695792, 10.786565], [106.695549, 10.786306]]"
616,411926457,411918853,True,158.1177761662962,tertiary,52.66233766233766,34.23051948051948,10.80893897738528,5.820197910899767,0.5,Phùng Khắc Khoan,"[[106.695792, 10.786565], [106.694738, 10.78754]]"
617,411926457,411926446,False,130.42962566238586,tertiary,52.66233766233766,34.23051948051948,8.916175643307858,4.801017654088845,0.5,Nguyễn Văn Thủ,"[[106.695792, 10.786565], [106.696438, 10.787198], [106.69664, 10.787391]]"
618,14068910951,411925936,False,41.47603417622946,tertiary,50.0,32.5,2.986274460688521,1.6079939403707426,0.5,Trần Cao Vân,"[[106.69841, 10.785243], [106.698668, 10.785517]]"
619,14068910951,411925935,False,88.73265644957259,tertiary,50.0,32.5,6.388751264369226,3.4400968346603538,0.5,Trần Cao Vân,"[[106.69841, 10.785243], [106.697857, 10.784656]]"
620,411918916,411918914,False,76.19334103255778,residential,48.81818181818182,36.61363636363637,5.618726824747278,1.8729089415824245,0.3,Đường Cây Điệp,"[[106.697523, 10.789404], [106.697475, 10.78948], [106.697028, 10.789883]]"
621,411918916,411918913,False,79.34156818470738,residential,48.81818181818182,36.61363636363637,5.85088659239183,1.9502955307972751,0.3,Đường Cây Điệp,"[[106.697523, 10.789404], [106.697547, 10.789349], [106.697993, 10.788937], [106.698043, 10.788919]]"
622,411918916,411919278,False,77.43925406912138,residential,48.81818181818182,36.61363636363637,5.710604210683811,1.9035347368946027,0.3,Đường Nguyễn Thành Ý,"[[106.697523, 10.789404], [106.69797, 10.789904], [106.697991, 10.789927]]"
623,411918916,411925992,False,52.94210700203823,residential,48.81818181818182,36.61363636363637,3.904110683949188,1.3013702279830617,0.3,Đường Nguyễn Thành Ý,"[[106.697523, 10.789404], [106.697439, 10.789304], [106.697203, 10.789047]]"
624,411926704,411925891,False,97.6384777235738,residential,48.81818181818182,36.61363636363637,7.200155899168572,2.4000519663895217,0.3,Nguyễn Văn Thủ,"[[106.698538, 10.789435], [106.699141, 10.790083]]"
625,411926704,411919278,True,81.06195675186169,primary,55.900735294117645,27.950367647058822,5.220379352280366,5.220379352280366,0.8,Đinh Tiên Hoàng,"[[106.698538, 10.789435], [106.698282, 10.789662], [106.697991, 10.789927]]"
626,411926704,411918913,False,78.82911199673386,residential,48.81818181818182,36.61363636363637,5.813096527133446,1.9376988423778148,0.3,Nguyễn Văn Thủ,"[[106.698538, 10.789435], [106.698506, 10.789402], [106.698043, 10.788919]]"
627,411925988,411925992,False,77.71313354434102,residential,48.81818181818182,36.61363636363637,5.730800909415092,1.9102669698050287,0.3,Đường Trần Doãn Khanh,"[[106.697727, 10.788575], [106.697203, 10.789047]]"
628,411925988,411926446,False,177.31147314024994,residential,48.81818181818182,36.61363636363637,13.07548293548212,4.35849431182737,0.3,Nguyễn Văn Thủ,"[[106.697727, 10.788575], [106.697408, 10.788227], [106.697138, 10.787932], [106.696846, 10.787615], [106.69664, 10.787391]]"
629,411925988,411918913,False,51.546997755837126,residential,48.81818181818182,36.61363636363637,3.8012311194248607,1.267077039808286,0.3,Nguyễn Văn Thủ,"[[106.697727, 10.788575], [106.697807, 10.788662], [106.698043, 10.788919]]"
630,411918914,411925982,False,74.40080267031485,residential,48.81818181818182,36.61363636363637,5.486539638257854,1.828846546085951,0.3,Đường Phan Ngữ,"[[106.697028, 10.789883], [106.696527, 10.790336]]"
631,411918914,411918916,False,76.19334103255778,residential,48.81818181818182,36.61363636363637,5.618726824747278,1.8729089415824245,0.3,Đường Cây Điệp,"[[106.697028, 10.789883], [106.697475, 10.78948], [106.697523, 10.789404]]"
632,411918914,411926705,True,75.81522640711239,primary,55.900735294117645,27.950367647058822,4.882490608210751,4.882490608210751,0.8,Điện Biên Phủ,"[[106.697028, 10.789883], [106.697425, 10.790289], [106.697433, 10.790297], [106.697511, 10.790373]]"
633,411919278,411926705,True,72.21658440302961,primary,55.900735294117645,27.950367647058822,4.65073853649764,4.65073853649764,0.8,Đinh Tiên Hoàng,"[[106.697991, 10.789927], [106.697897, 10.790015], [106.697842, 10.790065], [106.697585, 10.790303], [106.697511, 10.790373]]"
