id,lat,lon,type,name,snap_id
5444117925,10.7711701,106.6954935,network_grid,,5444117925
5444117929,10.7711721,106.696647,network_grid,,5444117929
5462422183,10.7539343,106.6871778,network_grid,,5462422183
5464084931,10.766677,106.6883633,network_grid,,5464084931
5500064101,10.7652216,106.6970128,network_grid,,5500064101
5500064102,10.7649369,106.6970851,network_grid,,5500064102
5500064105,10.7641724,106.6975341,network_grid,,5500064105
5500064106,10.7638659,106.6977418,network_grid,,5500064106
5500064107,10.771322,106.6934554,network_grid,,5500064107
5500064108,10.7714672,106.6933211,network_grid,,5500064108
5735511406,10.7705738,106.7061991,network_grid,,5735511406
5735511407,10.7706718,106.7062095,network_grid,,5735511407
5735511409,10.7708006,106.7062229,network_grid,,5735511409
5735511410,10.770895,106.7062303,network_grid,,5735511410
5737753350,10.7722276,106.705399,network_grid,,5737753350
5740324106,10.7844397,106.7080446,network_grid,,5740324106
5740394717,10.7871845,106.7126395,network_grid,,5740394717
5740394720,10.7872494,106.7110053,network_grid,,5740394720
5740395221,10.7871114,106.7097856,network_grid,,5740395221
5740395228,10.7856259,106.7088118,network_grid,,5740395228
5742669198,10.7794408,106.7047553,network_grid,,5742669198
5742669214,10.7814769,106.7014332,network_grid,,5742669214
5742670239,10.7782199,106.7072051,network_grid,,5742670239
5743072751,10.7758208,106.6990461,network_grid,,5743072751
5762610054,10.7703835,106.6864301,network_grid,,5762610054
5762610074,10.7651971,106.6818111,network_grid,,5762610074
5762711576,10.7679292,106.6855017,network_grid,,5762711576
5762711578,10.7673695,106.6867135,network_grid,,5762711578
5762711582,10.7668684,106.6886314,network_grid,,5762711582
5762736900,10.7680809,106.6954882,network_grid,,5762736900
5762736901,10.7679661,106.695383,network_grid,,5762736901
5762780550,10.7657464,106.6932438,network_grid,,5762780550
5763135356,10.7745161,106.6971884,network_grid,,5763135356
5763135357,10.775165,106.6978099,network_grid,,5763135357
5763168804,10.7734387,106.6898481,network_grid,,5763168804
5763168822,10.7714195,106.6934115,network_grid,,5763168822
5764862096,10.7949687,106.6897037,network_grid,,5764862096
5769748098,10.790269,106.6894167,network_grid,,5769748098
5772015877,10.79215,106.6980774,network_grid,,5772015877
5772015878,10.7921419,106.697641,network_grid,,5772015878
5772019375,10.7863057,106.6955486,network_grid,,5772019375
5772092881,10.7635809,106.6981472,network_grid,,5772092881
5772158997,10.7637226,106.6956287,network_grid,,5772158997
5772159000,10.7623627,106.6966019,network_grid,,5772159000
5778872999,10.7649526,106.6949225,network_grid,,5778872999
5778873001,10.7667468,106.6943395,network_grid,,5778873001
5780758065,10.7635499,106.6825708,network_grid,,5780758065
5780758075,10.764258,106.6822984,network_grid,,5780758075
5780783992,10.7642283,106.6822104,network_grid,,5780783992
5780842940,10.763974,106.6902619,network_grid,,5780842940
5780842950,10.7643028,106.691016,network_grid,,5780842950
5780886570,10.7652604,106.6928114,network_grid,,5780886570
5781023253,10.7646584,106.6919853,network_grid,,5781023253
5781023254,10.7646055,106.6922362,network_grid,,5781023254
5781023255,10.7645634,106.6922837,network_grid,,5781023255
5781023256,10.764501,106.6923541,network_grid,,5781023256
5781158289,10.7651464,106.6930357,network_grid,,5781158289
5781158293,10.7657898,106.6935001,network_grid,,5781158293
5781158295,10.7636734,106.6979155,network_grid,,5781158295
5781158296,10.7637934,106.6978039,network_grid,,5781158296
5795068449,10.759181,106.6874905,network_grid,,5795068449
5806268214,10.7584471,106.6868418,network_grid,,5806268214
5811283440,10.7585454,106.6919324,network_grid,,5811283440
5811285061,10.7577008,106.6906419,network_grid,,5811285061
5811285123,10.7584485,106.687149,network_grid,,5811285123
5811285127,10.7594379,106.6877152,network_grid,,5811285127
6387670790,10.7692038,106.6964766,network_grid,,6387670790
6387697234,10.7701529,106.6970651,network_grid,,6387697234
6484114554,10.7723172,106.6937882,network_grid,,6484114554
6509071747,10.7862185,106.7107626,network_grid,,6509071747
6509071748,10.7839413,106.7085827,network_grid,,6509071748
6573654683,10.7865552,106.7117435,network_grid,,6573654683
6637081017,10.7918334,106.6959446,network_grid,,6637081017
6637081019,10.7926949,106.6959923,network_grid,,6637081019
6637081020,10.7929191,106.6960048,network_grid,,6637081020
6637183621,10.7907304,106.697112,network_grid,,6637183621
6637183630,10.7909428,106.6968713,network_grid,,6637183630
6637183631,10.7911505,106.697075,network_grid,,6637183631
6639674954,10.7739193,106.6897713,network_grid,,6639674954
6639705119,10.7825132,106.7061973,network_grid,,6639705119
6639705121,10.7823493,106.7064213,network_grid,,6639705121
6640014188,10.7847647,106.7081312,network_grid,,6640014188
6640014192,10.7848168,106.7080646,network_grid,,6640014192
6727011191,10.768303,106.6845327,network_grid,,6727011191
6727541451,10.7612291,106.6834809,network_grid,,6727541451
6732291259,10.7677599,106.6857109,network_grid,,6732291259
6732291266,10.7678492,106.6856693,network_grid,,6732291266
6733010988,10.7683891,106.6893291,network_grid,,6733010988
6745111244,10.7688726,106.6875178,network_grid,,6745111244
6747154748,10.7709748,106.7044088,network_grid,,6747154748
6747172986,10.7753411,106.7058247,network_grid,,6747172986
6747172989,10.7757236,106.7060029,network_grid,,6747172989
6747199447,10.7749157,106.7059388,network_grid,,6747199447
6747201137,10.783859,106.6971043,network_grid,,6747201137
6747228549,10.784713,106.6960323,network_grid,,6747228549
6747284158,10.7710322,106.701441,network_grid,,6747284158
6751145359,10.7709314,106.7011716,network_grid,,6751145359
6753737924,10.7787804,106.6958555,network_grid,,6753737924
6754345970,10.7641896,106.6981123,network_grid,,6754345970
6757556260,10.7568884,106.6896859,network_grid,,6757556260
6760648978,10.7578459,106.6865294,network_grid,,6760648978
6760648979,10.7574674,106.6861944,network_grid,,6760648979
6760665400,10.7609702,106.6892652,network_grid,,6760665400
6760665401,10.7599776,106.6883868,network_grid,,6760665401
6760714940,10.7583522,106.6869659,network_grid,,6760714940
6760714944,10.7575483,106.6863572,network_grid,,6760714944
6773186203,10.767701,106.6950331,network_grid,,6773186203
6773282380,10.7682718,106.6953143,network_grid,,6773282380
6773282382,10.7682774,106.6954626,network_grid,,6773282382
6780363352,10.7957536,106.6852315,network_grid,,6780363352
6783651564,10.7673258,106.6998594,network_grid,,6783651564
6783651566,10.7671715,106.6996863,network_grid,,6783651566
6786731979,10.7584101,106.6868902,network_grid,,6786731979
6786731981,10.758494,106.6870898,network_grid,,6786731981
6786738904,10.7734711,106.6895706,network_grid,,6786738904
6786738905,10.773391,106.6892687,network_grid,,6786738905
6786749263,10.7610293,106.6891913,network_grid,,6786749263
6786749265,10.7602646,106.6887631,network_grid,,6786749265
6786749269,10.7603245,106.6886896,network_grid,,6786749269
6786749270,10.7603778,106.6886235,network_grid,,6786749270
6786749271,10.7604197,106.6885729,network_grid,,6786749271
6786761730,10.762757,106.6922534,network_grid,,6786761730
6786761731,10.7631514,106.6919339,network_grid,,6786761731
6788469897,10.763718,106.6916851,network_grid,,6788469897
6788576898,10.7657385,106.6935488,network_grid,,6788576898
6788662350,10.7692748,106.696439,network_grid,,6788662350
6788662351,10.7693449,106.6964047,network_grid,,6788662351
6789154062,10.7675198,106.6972415,network_grid,,6789154062
6789154063,10.7676168,106.6969333,network_grid,,6789154063
6789155349,10.7650876,106.6997627,network_grid,,6789155349
6789155351,10.7654683,106.7000379,network_grid,,6789155351
6789193621,10.7688126,106.70062,network_grid,,6789193621
6789193622,10.7686444,106.7003997,network_grid,,6789193622
6789210645,10.7610695,106.689141,network_grid,,6789210645
6789210646,10.7606195,106.6887463,network_grid,,6789210646
6789210647,10.7605779,106.6887966,network_grid,,6789210647
6789210648,10.7601747,106.6883596,network_grid,,6789210648
6789210649,10.7601374,106.6884057,network_grid,,6789210649
6789210651,10.7599792,106.6881884,network_grid,,6789210651
6789210654,10.7596915,106.6879361,network_grid,,6789210654
6789210655,10.7596529,106.6879849,network_grid,,6789210655
6789210658,10.7593988,106.6877654,network_grid,,6789210658
6789210659,10.758804,106.6871588,network_grid,,6789210659
6789210660,10.7587663,106.6872059,network_grid,,6789210660
6789210661,10.758583,106.6869626,network_grid,,6789210661
6789210662,10.7585493,106.6870124,network_grid,,6789210662
6789210667,10.7575937,106.6863045,network_grid,,6789210667
6789210668,10.7576559,106.6862324,network_grid,,6789210668
6789258562,10.7633094,106.6911035,network_grid,,6789258562
6789258563,10.7632635,106.691159,network_grid,,6789258563
6789319267,10.7635314,106.6912999,network_grid,,6789319267
6789319268,10.7634895,106.6913501,network_grid,,6789319268
6789319269,10.7626487,106.6905218,network_grid,,6789319269
6789319270,10.7626044,106.6905789,network_grid,,6789319270
6789319271,10.7621777,106.6901131,network_grid,,6789319271
6789319272,10.7621351,106.6901659,network_grid,,6789319272
6789323619,10.7654299,106.6929612,network_grid,,6789323619
6789323620,10.7653922,106.6930152,network_grid,,6789323620
6789323622,10.7641037,106.6918017,network_grid,,6789323622
6789323626,10.7642779,106.6920345,network_grid,,6789323626
6789341863,10.7677318,106.69499,network_grid,,6789341863
6789341864,10.7672585,106.6945735,network_grid,,6789341864
6789341865,10.7672258,106.6946178,network_grid,,6789341865
6789341868,10.7666846,106.6940686,network_grid,,6789341868
6789341869,10.7666499,106.6941145,network_grid,,6789341869
6789341874,10.7657115,106.6932943,network_grid,,6789341874
6789341875,10.7655893,106.6931058,network_grid,,6789341875
6789341876,10.7655518,106.6931547,network_grid,,6789341876
6789351753,10.76902,106.696118,network_grid,,6789351753
6789351754,10.7689751,106.6961716,network_grid,,6789351754
6789351756,10.7686342,106.6957775,network_grid,,6789351756
6789351757,10.7685931,106.6958309,network_grid,,6789351757
6789351758,10.7684104,106.69558,network_grid,,6789351758
6789351759,10.7683717,106.6956334,network_grid,,6789351759
6789385215,10.7702607,106.6944283,network_grid,,6789385215
6790542419,10.7665846,106.6885656,network_grid,,6790542419
6790784936,10.7587399,106.6874094,network_grid,,6790784936
6790784937,10.7587851,106.6873491,network_grid,,6790784937
6790789090,10.7687369,106.6896812,network_grid,,6790789090
6790929758,10.7664676,106.6940967,network_grid,,6790929758
6791194856,10.7637506,106.6976556,network_grid,,6791194856
6791194859,10.7639582,106.697669,network_grid,,6791194859
6791517918,10.7543733,106.6866851,network_grid,,6791517918
6793960865,10.7723832,106.6908518,network_grid,,6793960865
6794061663,10.7539338,106.6870059,network_grid,,6794061663
6794061668,10.7540284,106.6869299,network_grid,,6794061668
6794099997,10.7639188,106.6982203,network_grid,,6794099997
6794100007,10.76404,106.6981028,network_grid,,6794100007
6857806163,10.7845723,106.7092041,network_grid,,6857806163
6857806164,10.7839852,106.7098315,network_grid,,6857806164
6857806165,10.7849483,106.7095572,network_grid,,6857806165
6857806166,10.784363,106.7101877,network_grid,,6857806166
6857806167,10.7854498,106.7100282,network_grid,,6857806167
6857806168,10.7848702,106.7106658,network_grid,,6857806168
6857806169,10.7853111,106.7098979,network_grid,,6857806169
6857806170,10.784736,106.7105392,network_grid,,6857806170
6857806171,10.7858279,106.7103834,network_grid,,6857806171
6857806172,10.7852455,106.7110196,network_grid,,6857806172
6858588487,10.7831604,106.7012045,network_grid,,6858588487
6858588489,10.7791384,106.6973782,network_grid,,6858588489
6858588491,10.7781953,106.6964878,network_grid,,6858588491
6858588498,10.7820025,106.7001223,network_grid,,6858588498
6858588499,10.7852326,106.703163,network_grid,,6858588499
6859935900,10.7789593,106.6999459,network_grid,,6859935900
7033681306,10.7641798,106.6947151,network_grid,,7033681306
7461707636,10.7731183,106.69589,network_grid,,7461707636
7461707638,10.7735499,106.6953739,network_grid,,7461707638
7496448760,10.786727,106.7100817,network_grid,,7496448760
7496728525,10.7867796,106.7101451,network_grid,,7496728525
7499880753,10.7871284,106.7104852,network_grid,,7499880753
7499880754,10.7871904,106.710457,network_grid,,7499880754
7499929047,10.7872267,106.7116845,network_grid,,7499929047
7499929048,10.7873089,106.7116713,network_grid,,7499929048
7499947747,10.7872538,106.7123598,network_grid,,7499947747
7499947748,10.7872817,106.712251,network_grid,,7499947748
7500088744,10.7866341,106.710308,network_grid,,7500088744
7500088745,10.7865173,106.7104276,network_grid,,7500088745
7514003738,10.7802601,106.6984437,network_grid,,7514003738
7514003739,10.7803158,106.6985782,network_grid,,7514003739
7514003740,10.7803384,106.6984619,network_grid,,7514003740
7514003752,10.7803536,106.6985363,network_grid,,7514003752
7794718943,10.7903859,106.6956147,network_grid,,7794718943
7794718945,10.7907642,106.695257,network_grid,,7794718945
7902006422,10.7759769,106.7066497,network_grid,,7902006422
7931552059,10.790598,106.6985715,network_grid,,7931552059
7940916996,10.792463,106.6943782,network_grid,,7940916996
7940916998,10.7922067,106.6947299,network_grid,,7940916998
7940916999,10.7924348,106.6942307,network_grid,,7940916999
7940917000,10.7920928,106.6942493,network_grid,,7940917000
7940917001,10.792403,106.6940647,network_grid,,7940917001
7940917002,10.7920907,106.6940862,network_grid,,7940917002
8141066122,10.7834972,106.7048197,network_grid,,8141066122
8141066129,10.7836176,106.7048865,network_grid,,8141066129
8345090612,10.7705287,106.6910192,network_grid,,8345090612
8366793315,10.7842074,106.7058055,network_grid,,8366793315
8591874774,10.769086,106.7046959,network_grid,,8591874774
8591874777,10.7689955,106.7047185,network_grid,,8591874777
8751584189,10.7804644,106.7085388,network_grid,,8751584189
8819419107,10.7915194,106.6941527,network_grid,,8819419107
8819419111,10.7909857,106.6940434,network_grid,,8819419111
8819566548,10.7708628,106.6894263,network_grid,,8819566548
9404261849,10.7571024,106.6856602,network_grid,,9404261849
9404261850,10.7570611,106.6857098,network_grid,,9404261850
9404261865,10.7568905,106.6856834,network_grid,,9404261865
9404261868,10.7580987,106.6867475,network_grid,,9404261868
9404261869,10.7580574,106.6868034,network_grid,,9404261869
9404261870,10.7580413,106.6865695,network_grid,,9404261870
9404261871,10.7580784,106.6865191,network_grid,,9404261871
9404261872,10.7598195,106.6883719,network_grid,,9404261872
9404261873,10.7598796,106.6883022,network_grid,,9404261873
9404261874,10.7599418,106.6882338,network_grid,,9404261874
9404261876,10.7605195,106.6888631,network_grid,,9404261876
9404261877,10.7604641,106.6889321,network_grid,,9404261877
9404261879,10.7622073,106.6903499,network_grid,,9404261879
9404261880,10.7621544,106.6904205,network_grid,,9404261880
9404261881,10.7624992,106.6907218,network_grid,,9404261881
9404261882,10.7625521,106.6906585,network_grid,,9404261882
9404261883,10.7629875,106.6909138,network_grid,,9404261883
9404261884,10.7631409,106.6911807,network_grid,,9404261884
9404261885,10.76309,106.6912424,network_grid,,9404261885
9404261886,10.763452,106.6914538,network_grid,,9404261886
9404261887,10.7634023,106.691515,network_grid,,9404261887
9404261888,10.7638826,106.6919324,network_grid,,9404261888
9404261889,10.763667,106.6917458,network_grid,,9404261889
9404261891,10.7637855,106.6916048,network_grid,,9404261891
9404261893,10.7640661,106.6918496,network_grid,,9404261893
9404261894,10.7639313,106.6918672,network_grid,,9404261894
9404261895,10.7641416,106.6920467,network_grid,,9404261895
9404261896,10.7640871,106.6921091,network_grid,,9404261896
9404261897,10.7643204,106.6919888,network_grid,,9404261897
9404261899,10.7651934,106.6929751,network_grid,,9404261899
9404261900,10.7662627,106.6939164,network_grid,,9404261900
9404261901,10.7662208,106.6939667,network_grid,,9404261901
9404261902,10.7663324,106.693837,network_grid,,9404261902
9404261903,10.7663685,106.6937905,network_grid,,9404261903
9404261907,10.7672181,106.6947443,network_grid,,9404261907
9404261908,10.7671795,106.6947974,network_grid,,9404261908
9404261909,10.7675797,106.6950501,network_grid,,9404261909
9404261910,10.7675377,106.6951078,network_grid,,9404261910
9404261911,10.7683209,106.6956942,network_grid,,9404261911
9404261912,10.7682755,106.6957498,network_grid,,9404261912
9404261913,10.7685449,106.6958927,network_grid,,9404261913
9404261914,10.7684993,106.6959473,network_grid,,9404261914
9404261915,10.76893,106.696234,network_grid,,9404261915
9404261916,10.7688849,106.6962877,network_grid,,9404261916
9404297255,10.7707489,106.7044955,network_grid,,9404297255
9404297256,10.7708796,106.7044453,network_grid,,9404297256
9457086585,10.7822366,106.7061161,network_grid,,9457086585
9577366644,10.7907041,106.6956164,network_grid,,9577366644
9577643870,10.7842773,106.7082135,network_grid,,9577643870
9582474882,10.7811845,106.7077438,network_grid,,9582474882
9591636815,10.7709468,106.6991652,network_grid,,9591636815
9591639720,10.7804052,106.7085053,network_grid,,9591639720
9608426540,10.770256,106.6973327,network_grid,,9608426540
9608426541,10.7743715,106.7009856,network_grid,,9608426541
9622589906,10.7781934,106.7073025,network_grid,,9622589906
9646671008,10.7826396,106.7060567,network_grid,,9646671008
9690705590,10.7801286,106.70774,network_grid,,9690705590
9708466478,10.7839328,106.7074212,network_grid,,9708466478
9708695734,10.7744849,106.700938,network_grid,,9708695734
9713062518,10.7742764,106.7010257,network_grid,,9713062518
9722186805,10.7733303,106.6998498,network_grid,,9722186805
9741725439,10.7818158,106.706558,network_grid,,9741725439
9824009360,10.7735274,106.7000374,network_grid,,9824009360
9831853373,10.7716804,106.6987288,network_grid,,9831853373
9864826744,10.7712084,106.6933707,network_grid,,9864826744
9864826747,10.7713831,106.6934406,network_grid,,9864826747
9928510948,10.7870071,106.6996763,network_grid,,9928510948
10106997792,10.769882,106.6969916,network_grid,,10106997792
10107064856,10.7733219,106.7001272,network_grid,,10107064856
10107064857,10.773207,106.7001788,network_grid,,10107064857
10215863915,10.7665925,106.6990056,network_grid,,10215863915
10215974126,10.7676585,106.6980079,network_grid,,10215974126
10215974129,10.7688766,106.6968648,network_grid,,10215974129
10215974130,10.76917,106.6965402,network_grid,,10215974130
10215974134,10.7691375,106.6965106,network_grid,,10215974134
10263543698,10.7809356,106.7075111,network_grid,,10263543698
10263543699,10.780979,106.7074623,network_grid,,10263543699
10291112014,10.7867446,106.6939602,network_grid,,10291112014
10315805784,10.7711046,106.6988219,network_grid,,10315805784
10315805786,10.7714,106.6984995,network_grid,,10315805786
10315805787,10.7713293,106.6984348,network_grid,,10315805787
10315805789,10.7714456,106.6984194,network_grid,,10315805789
10315805791,10.7713772,106.6983664,network_grid,,10315805791
10557693663,10.7702587,106.6974547,network_grid,,10557693663
10558393145,10.7721665,106.6989052,network_grid,,10558393145
10558424628,10.7700405,106.6971363,network_grid,,10558424628
10560232673,10.7752631,106.702115,network_grid,,10560232673
10560232674,10.7755164,106.702352,network_grid,,10560232674
10560232675,10.7754753,106.7018715,network_grid,,10560232675
10560232676,10.7757406,106.7021203,network_grid,,10560232676
10713483981,10.7801835,106.7047728,network_grid,,10713483981
10734733576,10.7913967,106.6883702,network_grid,,10734733576
10737455883,10.7820352,106.7063642,network_grid,,10737455883
10744385565,10.7707699,106.6991128,network_grid,,10744385565
10765339999,10.783793,106.6987827,network_grid,,10765339999
10810816106,10.7836123,106.6987886,network_grid,,10810816106
10828987444,10.777558,106.7038241,network_grid,,10828987444
10828987445,10.7773356,106.7040638,network_grid,,10828987445
10907354899,10.7661923,106.7004283,network_grid,,10907354899
10942561831,10.771686,106.6978751,network_grid,,10942561831
10945326765,10.7813708,106.7059614,network_grid,,10945326765
10945450649,10.7936437,106.6934518,network_grid,,10945450649
10959089043,10.788173,106.7031283,network_grid,,10959089043
10964388727,10.7862349,106.70399,network_grid,,10964388727
10964388728,10.7861785,106.7040512,network_grid,,10964388728
10973319772,10.7883225,106.6987334,network_grid,,10973319772
10973319773,10.7885115,106.6989132,network_grid,,10973319773
10978330103,10.7815337,106.6995731,network_grid,,10978330103
10978330104,10.7809094,106.6990055,network_grid,,10978330104
10978360608,10.7808551,106.6990668,network_grid,,10978360608
10978360609,10.7851309,106.7030685,network_grid,,10978360609
10978360610,10.7851975,106.7030012,network_grid,,10978360610
10978360611,10.7832096,106.7011503,network_grid,,10978360611
10978360613,10.7811691,106.6992435,network_grid,,10978360613
10978360614,10.7811132,106.6993049,network_grid,,10978360614
10978360615,10.7820592,106.7000549,network_grid,,10978360615
10978360616,10.782409,106.7003807,network_grid,,10978360616
10978360617,10.7827885,106.7007563,network_grid,,10978360617
10978360618,10.7827374,106.700811,network_grid,,10978360618
10991234693,10.7852943,106.7030967,network_grid,,10991234693
11017260996,10.76594,106.6824196,network_grid,,11017260996
11017261001,10.7660604,106.682342,network_grid,,11017261001
11064388833,10.7926668,106.695803,network_grid,,11064388833
11064388835,10.7926132,106.6954521,network_grid,,11064388835
11096747636,10.7693829,106.6922527,network_grid,,11096747636
11135547226,10.775847,106.691529,network_grid,,11135547226
11140371367,10.7742525,106.7050468,network_grid,,11140371367
11221021745,10.7722615,106.6988354,network_grid,,11221021745
11284547738,10.771577,106.697938,network_grid,,11284547738
11284547739,10.7711218,106.6981346,network_grid,,11284547739
11287006566,10.7710504,106.7011208,network_grid,,11287006566
11298108231,10.7831596,106.7066557,network_grid,,11298108231
11298108233,10.7832668,106.7068472,network_grid,,11298108233
11298108246,10.7842541,106.7078854,network_grid,,11298108246
11298108249,10.7846174,106.7081979,network_grid,,11298108249
11329674833,10.7876598,106.7025516,network_grid,,11329674833
11329674834,10.7872823,106.7021947,network_grid,,11329674834
11333010757,10.7906936,106.6960542,network_grid,,11333010757
11364145943,10.7887842,106.6959541,network_grid,,11364145943
11364187677,10.7904522,106.697425,network_grid,,11364187677
11369890061,10.7869906,106.7094324,network_grid,,11369890061
11383642762,10.7948858,106.6884608,network_grid,,11383642762
11383674409,10.7944319,106.6889715,network_grid,,11383674409
11383674413,10.7944117,106.6888026,network_grid,,11383674413
11383674418,10.7948976,106.6888037,network_grid,,11383674418
11497704865,10.7646897,106.6920777,network_grid,,11497704865
11510232020,10.7845033,106.7039333,network_grid,,11510232020
11510232021,10.78441,106.7038502,network_grid,,11510232021
11703388662,10.7678395,106.6948914,network_grid,,11703388662
11744922278,10.7690656,106.7004624,network_grid,,11744922278
11744922279,10.7686342,106.7007378,network_grid,,11744922279
11801821651,10.7699916,106.6885977,network_grid,,11801821651
11801821653,10.7706395,106.6879239,network_grid,,11801821653
11801821658,10.7670904,106.6883847,network_grid,,11801821658
11824860648,10.7567875,106.6896821,network_grid,,11824860648
11825068780,10.7589657,106.692316,network_grid,,11825068780
11825097702,10.7598891,106.6939356,network_grid,,11825097702
11825097704,10.7597816,106.6939241,network_grid,,11825097704
11825097706,10.7656315,106.699903,network_grid,,11825097706
11875459307,10.7646359,106.6859923,network_grid,,11875459307
11930061311,10.7963035,106.6860129,network_grid,,11930061311
11950422110,10.787102,106.7048614,network_grid,,11950422110
11954110644,10.7682294,106.6894239,network_grid,,11954110644
11971404899,10.795301,106.6864822,network_grid,,11971404899
11998712797,10.7789141,106.6943837,network_grid,,11998712797
12157150905,10.7759826,106.6916588,network_grid,,12157150905
12157150907,10.7774837,106.6930424,network_grid,,12157150907
12185843069,10.7868031,106.6944971,network_grid,,12185843069
12212093091,10.7718137,106.7007901,network_grid,,12212093091
12295939945,10.7615823,106.689793,network_grid,,12295939945
12295939946,10.761538,106.6898707,network_grid,,12295939946
12295939949,10.7605993,106.6914048,network_grid,,12295939949
12295939952,10.7597675,106.6919425,network_grid,,12295939952
12295939953,10.7595699,106.6920439,network_grid,,12295939953
12313433904,10.7630199,106.6866667,network_grid,,12313433904
12336589555,10.7917894,106.7037452,network_grid,,12336589555
12336589556,10.7916295,106.7037025,network_grid,,12336589556
12336589557,10.7917285,106.7040231,network_grid,,12336589557
12336589558,10.7915795,106.7039817,network_grid,,12336589558
12435058728,10.7827922,106.7008622,network_grid,,12435058728
12443073473,10.7828443,106.7008098,network_grid,,12443073473
12470703608,10.7919133,106.7008671,network_grid,,12470703608
12470703610,10.7917478,106.7010554,network_grid,,12470703610
12486051343,10.7566756,106.6853866,network_grid,,12486051343
12486051344,10.7566234,106.6854423,network_grid,,12486051344
12503977172,10.7728691,106.6899281,network_grid,,12503977172
12503977173,10.7730679,106.6896795,network_grid,,12503977173
12518123443,10.7653166,106.6843148,network_grid,,12518123443
12584655704,10.7675455,106.6861995,network_grid,,12584655704
12584655705,10.7676377,106.6862432,network_grid,,12584655705
12584655706,10.7675112,106.6862799,network_grid,,12584655706
12584655707,10.7675988,106.6863255,network_grid,,12584655707
12584708459,10.7684034,106.6846248,network_grid,,12584708459
12584708461,10.7684188,106.6845935,network_grid,,12584708461
12584708463,10.7681926,106.6849221,network_grid,,12584708463
12585027141,10.7639084,106.691712,network_grid,,12585027141
12585027142,10.7639482,106.6916654,network_grid,,12585027142
12721904606,10.7803752,106.6985561,network_grid,,12721904606
12721904611,10.7806384,106.6988612,network_grid,,12721904611
12797273269,10.7839445,106.6990912,network_grid,,12797273269
12818385590,10.785685,106.6947919,network_grid,,12818385590
12884031130,10.7799834,106.6984256,network_grid,,12884031130
12920957278,10.7800142,106.698205,network_grid,,12920957278
12946458013,10.7711125,106.7043045,network_grid,,12946458013
12980280176,10.7922117,106.6996908,network_grid,,12980280176
12989990972,10.7885311,106.6911711,network_grid,,12989990972
13045992134,10.7612045,106.6834143,network_grid,,13045992134
13063019793,10.7961638,106.6861143,network_grid,,13063019793
13063019794,10.7956566,106.6852218,network_grid,,13063019794
13063076805,10.7957426,106.6851753,network_grid,,13063076805
13063076806,10.7963239,106.6860583,network_grid,,13063076806
13075589602,10.7865155,106.6937362,network_grid,,13075589602
13075589603,10.7879022,106.691964,network_grid,,13075589603
13086336666,10.7587018,106.6898115,network_grid,,13086336666
13271508799,10.7925759,106.6936579,network_grid,,13271508799
13514030145,10.7865751,106.7015969,network_grid,,13514030145
13514030147,10.7862715,106.701946,network_grid,,13514030147
13520859448,10.792697,106.6961006,network_grid,,13520859448
13521117630,10.7814915,106.7074111,network_grid,,13521117630
13521117633,10.781733,106.7071493,network_grid,,13521117633
13671894963,10.7921154,106.6866836,network_grid,,13671894963
13692142751,10.793688,106.6934399,network_grid,,13692142751
13741907925,10.7669417,106.6908942,network_grid,,13741907925
13741907926,10.7668253,106.6907499,network_grid,,13741907926
13741907927,10.7668374,106.6905788,network_grid,,13741907927
13741907929,10.7667231,106.6908313,network_grid,,13741907929
13864848961,10.7929297,106.6999886,network_grid,,13864848961
13864848977,10.7925088,106.6998735,network_grid,,13864848977
13864848996,10.7926508,106.6995749,network_grid,,13864848996
13864929701,10.7925352,106.6997332,network_grid,,13864929701
13892280424,10.7928399,106.7000275,network_grid,,13892280424
13961678624,10.7802148,106.6962061,network_grid,,13961678624
13983865129,10.792323,106.6936807,network_grid,,13983865129
13983865130,10.79233,106.6937165,network_grid,,13983865130
14030366137,10.7629094,106.6877103,network_grid,,14030366137
14030366138,10.7629657,106.6876325,network_grid,,14030366138
14030366142,10.7624154,106.6864638,network_grid,,14030366142
14030366143,10.762526,106.6865261,network_grid,,14030366143
14068910941,10.7554637,106.6858401,network_grid,,14068910941
14068910943,10.7752707374631,106.7066819925334,snap_poi,Tượng Đức Thánh Trần Hưng Đạo,14068910943
14068910942,10.7752864,106.706468,poi,Tượng Đức Thánh Trần Hưng Đạo,14068910943
14068910945,10.78179347181123,106.70567421207092,snap_poi,Thai Express,14068910945
14068910944,10.7817958,106.7056762,poi,Thai Express,14068910945
14068910947,10.784881218504122,106.70756688303165,snap_poi,Bảo Tàng Địa Chất,14068910947
14068910946,10.7849957,106.7076753,poi,Bảo Tàng Địa Chất,14068910947
14068910949,10.781502764468677,106.69834712887233,snap_poi,Phòng Truyền thống Thành Đoàn,14068910949
14068910948,10.7820744,106.6977069,poi,Phòng Truyền thống Thành Đoàn,14068910949
14068910951,10.785243013892071,106.69840984064548,snap_poi,Nhà Thiếu Nhi Quận 1,14068910951
14068910950,10.7849924,106.698682,poi,Nhà Thiếu Nhi Quận 1,14068910951
14068910953,10.771481822591863,106.69325269569475,snap_poi,Tượng Phù Đổng Thiên Vương,14068910953
14068910952,10.7713487,106.693241,poi,Tượng Phù Đổng Thiên Vương,14068910953
14068910955,10.776350673693278,106.7049290046972,snap_poi,Tara & Kys Art Gallery,14068910955
14068910954,10.7764073,106.7048655,poi,Tara & Kys Art Gallery,14068910955
